ticket_id,ticket_date,customer_id,customer_tier,num_prev_tickets,avg_response_time_prev,issue_type,ticket_text,priority,sentiment_score,urgent_flag,activity_level
T000586,21/11/2025 7:15,C57589,Gold,7.0,35.0,Payment,"My payment failed multiple times, and I'm worried about losing the items in my cart. Need this resolved quickly.",High,-0.9997313618659973,0,High
T000587,21/11/2025 15:27,C59601,Platinum,9.0,44.0,Refund,I received the wrong size for the item I ordered. How do I initiate an exchange or return?,Medium,-0.999713122844696,0,High
T000588,21/11/2025 23:48,C61623,Classic,3.0,14.0,Product,Just a quick question about the dimensions of the product.,Low,-0.9890512824058533,0,Low
T000589,22/11/2025 8:54,C63645,Silver,5.0,24.0,Order,I need to change the delivery address for my order immediately. It was entered incorrectly.,High,-0.9997339844703674,0,Medium
T000590,22/11/2025 18:15,C65667,Gold,8.0,37.0,Login,I forgot my password and my account is now locked. Please assist.,Medium,-0.9782877564430237,0,High
T000591,23/11/2025 1:14,C67689,Platinum,6.0,32.0,Delivery,I want to track my recent order. Can you provide the tracking number?,Low,-0.9985931515693665,0,High
T000592,23/11/2025 11:13,C69701,Classic,1.0,6.0,Refund,I want to return an item. What is the process for returning a product?,Medium,-0.9944599866867065,0,Low
T000593,23/11/2025 19:48,C71723,Silver,4.0,19.0,Product,The color of the item I received is different from what was shown online. Can this be resolved?,Medium,-0.9941273927688599,0,Medium
T000594,24/11/2025 3:16,C73745,Gold,10.0,43.0,Account,I need to change my registered phone number urgently as I am unable to receive verification codes.,High,-0.9993602633476257,0,High
T000595,24/11/2025 12:49,C75767,Platinum,7.0,47.0,Payment,My payment was unexpectedly declined. I need to complete this purchase immediately.,High,-0.9949840307235718,0,High
T000596,24/11/2025 20:23,C77789,Classic,2.0,11.0,Order,I made a mistake on my order and need to modify it. Is this possible?,Medium,-0.9996697902679443,0,Low
T000597,25/11/2025 5:23,C79801,Silver,5.0,26.0,Login,I cannot access my account. It says it's locked and I need to get in right away.,High,-0.9993195533752441,0,Medium
T000598,25/11/2025 14:52,C81823,Gold,5.0,38.0,Delivery,My package is taking longer than expected. Can you provide an update?,Medium,-0.9987008571624756,0,High
T000599,26/11/2025 0:03,C83845,Platinum,6.0,34.0,Refund,I am extremely unhappy with the product. I need a refund processed as soon as possible. It's not working.,High,-0.9998176693916321,0,High
T000600,26/11/2025 6:48,C85867,Classic,0.0,0.0,Payment,I have a question about a recent charge on my statement.,Low,-0.9738985300064087,0,Low
T000601,26/11/2025 17:10,C87889,Silver,3.0,17.0,Account,I need to update my contact information on file.,Medium,-0.9994538426399231,0,Medium
T000602,27/11/2025 0:33,C89901,Gold,7.0,36.0,Order,My order is incorrect. I need the correct items shipped immediately. This is the second time this has happened.,High,-0.9993010759353638,0,High
T000603,27/11/2025 9:39,C12345,Classic,2.0,12.5,Login,I cannot login to my account. It says my password is incorrect.,High,-0.9985445737838745,0,Low
T000604,27/11/2025 17:45,C67890,Silver,4.0,18.0,Payment,My recent order payment failed. Can you check the transaction?,Medium,-0.9995943903923035,0,Medium
T000605,28/11/2025 2:31,C13579,Classic,7.0,30.5,Delivery,My package has not arrived. It was supposed to be here two days ago.,High,-0.999426007270813,0,Medium
T000606,28/11/2025 11:15,C24680,Platinum,10.0,40.0,Refund,I need an immediate refund for item XYZ. It arrived damaged.,High,-0.9997773766517639,0,High
T000607,28/11/2025 20:12,C98765,Classic,1.0,6.0,Login,I have a question about the specifications of product ABC.,Low,-0.9941233992576599,0,Low
T000608,29/11/2025 4:14,C11223,Silver,3.0,15.0,Order,Where is my order number 45678? It's taking too long.,Medium,-0.999721109867096,0,Low
T000609,29/11/2025 14:17,C33445,Gold,8.0,35.0,Account,I need to change my shipping address urgently. My order is still being processed.,High,-0.9984027743339539,0,High
T000610,29/11/2025 22:40,C55667,Platinum,12.0,45.0,Login,My account is locked and I need access ASAP. This is unacceptable.,High,-0.9997567534446716,1,High
T000611,30/11/2025 6:22,C77889,Classic,0.0,1.0,Payment,Just wondering about the status of my payment for the last order.,Low,-0.9966450333595276,0,Low
T000612,30/11/2025 15:46,C99001,Silver,5.0,22.0,Delivery,My delivery is late. Can you provide an update?,Medium,-0.9995173215866089,0,Medium
T000613,30/11/2025 23:52,C10112,Gold,6.0,28.0,Refund,I requested a refund last week and haven't heard back.,Medium,-0.9786673188209534,0,Medium
T000614,1/12/2025 8:43,C12131,Platinum,9.0,38.0,Product,The product I received is not working. I need a replacement immediately.,High,-0.9997678399085999,0,High
T000615,1/12/2025 17:14,C14151,Classic,3.0,10.0,Login,I am repeatedly getting locked out of my account after password reset.,High,-0.9995847344398499,0,Low
T000616,2/12/2025 2:05,C16171,Silver,2.0,9.0,Account,Could you please assist me with updating my phone number?,Low,-0.9920334219932556,0,Low
T000617,2/12/2025 10:05,C18192,Gold,10.0,39.0,Order,This is the second time my order has been delayed. I am very frustrated.,High,-0.9996764659881592,0,High
T000618,2/12/2025 19:34,C20212,Platinum,11.0,42.0,Payment,My credit card was charged twice for the same order. Please fix this immediately.,High,-0.9970628619194031,0,High
T000619,3/12/2025 3:27,C22232,Classic,1.0,23.0,Delivery,Just checking on the estimated delivery date for my recent purchase.,Low,-0.9875369668006897,0,Medium
T000620,3/12/2025 12:58,C24252,Silver,6.0,25.0,Login,I'm having trouble logging in. It keeps saying invalid credentials.,Medium,-0.9997304081916809,0,Medium
T000621,3/12/2025 21:38,C26272,Gold,7.0,32.0,Refund,I need to return an item and get a refund. It's not what I expected.,High,-0.9997785687446594,0,High
T000622,4/12/2025 6:32,C28292,Platinum,13.0,48.0,Order,My order has not shipped yet. I need this resolved today!,High,-0.9977565407752991,1,High
T000623,4/12/2025 15:02,C30313,Classic,4.0,15.0,Product,The item I received is slightly different from the description online.,Medium,0.9302441477775574,0,Low
T000624,4/12/2025 23:49,C32333,Silver,3.0,18.0,Account,I need to change my email address associated with my account.,Medium,-0.9994896650314331,0,Medium
T000625,5/12/2025 7:38,C34353,Gold,9.0,36.0,Delivery,My delivery is extremely late. This is the third time this has happened.,High,-0.9991474151611328,0,High
T000626,5/12/2025 15:49,C36373,Platinum,10.0,41.0,Login,"I am unable to reset my password, and my account seems to be compromised.",High,-0.9996873140335083,0,High
T000627,6/12/2025 1:37,C38393,Classic,2.0,7.0,Payment,I have a question about a charge on my statement.,Low,-0.9767405390739441,0,Low
T000628,6/12/2025 10:11,C40414,Silver,5.0,20.0,Refund,When can I expect my refund for order 98765?,Medium,-0.9978693723678589,0,Medium
T000629,6/12/2025 18:18,C42434,Gold,8.0,33.0,Product,The product is not working as advertised. I need immediate assistance.,High,-0.9991711378097534,0,High
T000630,7/12/2025 2:27,C44454,Platinum,12.0,44.0,Delivery,"My delivery has been marked as delivered, but I never received it.",High,-0.9994896650314331,0,High
T000631,7/12/2025 10:35,C46474,Classic,3.0,11.0,Order,Can you tell me the status of my order number 12345?,Medium,-0.9966368675231934,0,Low
T000632,7/12/2025 20:08,C48494,Silver,4.0,16.0,Login,I'm locked out of my account and need access urgently.,High,-0.9987810254096985,0,Medium
T000633,8/12/2025 5:15,C50515,Gold,7.0,29.0,Account,I need to update my billing information for my subscription.,Medium,-0.9995061159133911,0,Medium
T000634,8/12/2025 14:16,C52535,Platinum,11.0,40.0,Payment,There's an unauthorized charge on my account. Please investigate immediately.,High,-0.8941006660461426,0,High
T000635,8/12/2025 22:43,C54555,Classic,0.0,2.0,Other,I'm looking for information about your return policy.,Low,-0.9984678626060486,0,Low
T000636,9/12/2025 7:17,C56575,Silver,2.0,8.0,Delivery,My package was damaged during transit. What are my options?,Medium,-0.9994397759437561,0,Low
T000637,9/12/2025 16:01,C58595,Classic,6.0,26.0,Login,I cannot log in and this is preventing me from completing a crucial purchase.,High,-0.9997401833534241,0,Medium
T000638,10/12/2025 1:00,C60616,Platinum,10.0,37.0,Refund,I am requesting a refund for a duplicate order. This needs to be fixed ASAP.,High,-0.9996819496154785,1,High
T000639,10/12/2025 8:36,C62636,Classic,1.0,5.0,Product,I'd like to ask a question about the size of a particular item.,Low,0.9340384602546692,0,Low
T000640,10/12/2025 17:45,C64656,Silver,3.0,14.0,Order,My order has not been shipped yet. It was placed last week.,Medium,-0.9988719820976257,0,Low
T000641,11/12/2025 1:00,C66676,Gold,8.0,31.0,Delivery,My delivery is overdue. This is causing significant inconvenience.,High,-0.9995548129081726,0,Medium
T000642,11/12/2025 10:29,C68696,Platinum,12.0,46.0,Account,I need to change my registered email address immediately as it's compromised.,High,-0.999482274055481,0,High
T000643,11/12/2025 18:50,C70717,Classic,4.0,13.0,Payment,I have a question about a pending payment for my subscription.,Medium,-0.9976407289505005,0,Low
T000644,12/12/2025 4:37,C72737,Silver,5.0,19.0,Login,"I'm having a minor issue logging in, can you guide me?",Low,-0.9957197308540344,0,Medium
T000645,12/12/2025 11:46,C74757,Gold,7.0,27.0,Order,This is the third time my order has been cancelled. I need this resolved now.,High,-0.9982572197914124,0,Medium
T000646,12/12/2025 21:10,C76777,Platinum,9.0,35.0,Product,The product I received is defective. I need a replacement shipped urgently.,High,-0.9997739195823669,1,High
T000647,13/12/2025 5:02,C78797,Classic,2.0,6.0,Account,Could you help me update my contact preferences?,Low,-0.9985342025756836,0,Low
T000648,13/12/2025 14:16,C80818,Silver,4.0,17.0,Refund,I want to initiate a refund for an unwanted item. When can I expect it?,Medium,-0.9995892643928528,0,Medium
T000649,13/12/2025 23:07,C82838,Gold,10.0,34.0,Login,My delivery is significantly delayed. I'm very frustrated with the service.,High,-0.999775230884552,0,High
T000650,14/12/2025 7:49,C84858,Platinum,11.0,43.0,Login,I cannot access my account after multiple attempts. This is urgent.,High,-0.995250940322876,1,High
T000651,14/12/2025 16:58,C86878,Classic,3.0,9.0,Payment,"My payment was declined, but I have sufficient funds. Please help urgently.",High,0.9964141249656677,1,Low
T000652,15/12/2025 1:53,C88898,Silver,6.0,23.0,Order,What is the estimated delivery time for my recent order?,Medium,-0.9991378784179688,0,Medium
T000653,15/12/2025 8:44,C90919,Gold,7.0,30.0,Refund,I need a refund for an item that was never delivered. This needs immediate attention.,High,-0.999514102935791,0,Medium
T000654,15/12/2025 18:18,C12345,Classic,2.0,5.5,Login,"I cannot login to my account, I need a password reset urgently.",High,-0.9969363212585449,0,Low
T000655,16/12/2025 2:15,C67890,Silver,4.0,12.2,Payment,"My recent payment failed, please assist.",Medium,-0.9979087114334106,0,Low
T000656,16/12/2025 11:44,C11223,Gold,6.0,28.1,Delivery,Where is my package? It was supposed to arrive yesterday.,High,-0.9969624876976013,0,Medium
T000657,16/12/2025 21:02,C44556,Platinum,8.0,38.5,Refund,"I need a refund for order #98765, it's been weeks.",High,-0.9987888932228088,0,High
T000658,17/12/2025 4:34,C77889,Classic,1.0,23.0,Product,Can you tell me more about the features of this item?,Low,-0.6171707510948181,0,Medium
T000659,17/12/2025 14:21,C99001,Silver,3.0,8.0,Order,"My order status hasn't updated in days, what's going on?",Medium,-0.9980441331863403,0,Low
T000660,17/12/2025 22:48,C22334,Gold,7.0,31.0,Account,I need to change my registered email address immediately.,High,-0.9993994235992432,0,Medium
T000661,18/12/2025 6:37,C55667,Platinum,10.0,42.3,Login,I'm still locked out of my account after trying to reset my password.,Medium,-0.9995924830436707,0,High
T000662,18/12/2025 15:46,C88990,Classic,0.0,1.0,Other,Just a quick question about your return policy.,Low,-0.9959039092063904,0,Low
T000663,18/12/2025 23:02,C10101,Silver,5.0,23.0,Payment,"My card was charged twice for the same order, this is unacceptable.",High,-0.9997568726539612,0,Medium
T000664,19/12/2025 9:26,C33445,Gold,9.0,35.5,Delivery,"This is the third time my delivery has been delayed, I'm very frustrated.",High,-0.9996988773345947,0,High
T000665,19/12/2025 16:46,C66778,Platinum,7.0,39.0,Product,"The product I received is damaged, can you help?",Medium,-0.9997918009757996,0,High
T000666,20/12/2025 1:44,C99000,Classic,3.0,7.2,Refund,I'd like to request a refund for an item I returned last week.,Low,-0.9965267777442932,0,Low
T000667,20/12/2025 10:00,C12121,Silver,6.0,20.1,Login,I'm having trouble logging in to my account.,Medium,-0.9994427561759949,0,Medium
T000668,20/12/2025 19:46,C44556,Gold,8.0,33.0,Payment,"My payment is pending for over 24 hours, please resolve this asap.",High,-0.97386634349823,1,High
T000669,21/12/2025 3:49,C77889,Platinum,9.0,45.0,Delivery,"My delivery is late again, I need this resolved immediately.",High,-0.9973704814910889,0,High
T000670,21/12/2025 12:36,C10101,Classic,1.0,3.0,Account,Could you assist me with updating my shipping address?,Low,-0.9981254935264587,0,Low
T000671,21/12/2025 21:15,C22334,Classic,4.0,10.5,Order,Is there an update on my order #54321?,Medium,-0.9992258548736572,0,Low
T000672,22/12/2025 5:04,C55667,Gold,7.0,29.5,Login,"I cannot access my account, this is an urgent issue.",High,-0.997051477432251,0,Medium
T000673,22/12/2025 13:27,C88990,Platinum,10.0,40.2,Refund,I demand a refund for this faulty product. It's not working.,High,-0.9998031258583069,0,High
T000674,22/12/2025 23:27,C11223,Classic,2.0,6.0,Product,I have a question about the warranty for this item.,Low,-0.9900279641151428,0,Low
T000675,23/12/2025 7:28,C33445,Silver,5.0,14.0,Delivery,"My package seems to be stuck in transit, can you check?",Medium,-0.9995920062065125,0,Medium
T000676,23/12/2025 16:07,C66778,Gold,8.0,37.5,Account,I need to change my phone number associated with this account.,Medium,-0.9994059801101685,0,High
T000677,24/12/2025 0:30,C99001,Platinum,7.0,41.1,Payment,"My payment was declined, but I have sufficient funds. This needs immediate attention.",High,0.6641933917999268,0,High
T000678,24/12/2025 8:44,C12345,Classic,0.0,1.5,Login,"Password reset link not working, I'm locked out and need access now.",High,-0.9983952641487122,0,Low
T000679,24/12/2025 18:51,C44556,Silver,3.0,23.0,Order,Just checking on the status of my order #11223.,Low,-0.9953293800354004,0,Medium
T000680,25/12/2025 3:29,C77889,Gold,6.0,27.0,Delivery,"My delivery is significantly delayed, this is frustrating.",High,-0.9996198415756226,0,Medium
T000681,25/12/2025 11:13,C10101,Platinum,9.0,43.0,Refund,I'm requesting a refund for a product that didn't meet expectations.,Medium,-0.9991330504417419,0,High
T000682,25/12/2025 20:52,C22334,Classic,1.0,4.0,Product,Can you confirm if this item is compatible with my existing setup?,Low,-0.9970870614051819,0,Low
T000683,26/12/2025 5:28,C55667,Silver,5.0,16.5,Login,I'm unable to log in after the recent update.,Medium,-0.9991855025291443,0,Medium
T000684,26/12/2025 14:19,C88990,Gold,8.0,34.2,Payment,"My payment has been processing for too long, this needs to be fixed asap.",High,-0.999739944934845,1,High
T000685,26/12/2025 23:06,C11223,Platinum,7.0,39.5,Delivery,This is the second time my delivery has gone to the wrong address. Fix this immediately!,High,-0.9991518259048462,1,High
T000686,27/12/2025 6:50,C33445,Classic,2.0,7.5,Account,I want to update my billing information.,Low,-0.9988116025924683,0,Low
T000687,27/12/2025 15:12,C66778,Silver,4.0,11.0,Refund,"I initiated a refund request last week, any updates?",Medium,-0.9965794682502747,0,Low
T000688,28/12/2025 0:26,C99000,Gold,9.0,38.0,Login,"I'm repeatedly locked out of my account, this is a critical issue.",High,-0.9985712766647339,1,High
T000689,28/12/2025 9:12,C12121,Platinum,10.0,46.0,Order,"My order #77889 was supposed to be here days ago, this is unacceptable and I need it now.",High,-0.9990118741989136,0,High
T000690,28/12/2025 16:53,C10101,Classic,0.0,2.5,Other,I have a question about bulk discounts.,Low,-0.9867466688156128,0,Low
T000691,29/12/2025 1:32,C22334,Silver,5.0,13.5,Payment,"My payment didn't go through, can you help me retry?",Medium,-0.9988982677459717,0,Medium
T000692,29/12/2025 10:40,C55667,Gold,7.0,30.0,Delivery,My package is marked as delivered but I never received it. This is urgent.,High,-0.9927706122398376,1,Medium
T000693,29/12/2025 18:51,C88990,Platinum,8.0,42.0,Product,The item I received has a manufacturing defect.,Medium,-0.9990450739860535,0,High
T000694,30/12/2025 3:01,C11223,Classic,3.0,8.2,Refund,Can I get a refund if I return this item unused?,Low,-0.9995878338813782,0,Low
T000695,30/12/2025 11:56,C33445,Silver,6.0,19.0,Login,My login credentials are not working.,Medium,-0.9997912049293518,0,Medium
T000696,30/12/2025 20:54,C66778,Gold,9.0,36.5,Account,I need to change my registered address immediately due to an upcoming move.,High,-0.9991788268089294,0,High
T000697,31/12/2025 5:28,C99001,Platinum,7.0,40.0,Delivery,This is the fourth time my delivery has been late. I need a resolution now.,High,-0.9985496401786804,0,High
T000698,31/12/2025 13:33,C12345,Classic,1.0,5.0,Order,Could you please provide an estimated delivery date for my order?,Low,-0.9966259002685547,0,Low
T000699,31/12/2025 23:13,C44556,Silver,4.0,10.0,Product,I'm having trouble assembling this product.,Medium,-0.9994680285453796,0,Low
T000700,1/1/2026 7:37,C77889,Gold,8.0,32.0,Payment,My payment is stuck in pending for an unreasonable amount of time. Resolve this asap.,High,-0.9989632368087769,1,High
T000701,1/1/2026 16:03,C10101,Platinum,10.0,45.5,Login,I am completely locked out of my account and need immediate access.,High,-0.9996191263198853,0,High
T000702,2/1/2026 0:10,C22334,Classic,2.0,6.5,Other,Just a quick question about your loyalty program.,Low,-0.984730064868927,0,Low
T000703,2/1/2026 8:58,C55667,Silver,5.0,17.0,Refund,"My refund hasn't been processed yet, it's been over a week.",Medium,-0.996653139591217,0,Medium
T000704,2/1/2026 19:07,C88990,Gold,7.0,28.5,Delivery,"My delivery is late again, I am very frustrated and need it today.",High,-0.9912840127944946,0,Medium
T000705,3/1/2026 3:34,C12345,Classic,1.0,5.5,Login,"I cannot login to my account, please help immediately.",High,-0.9252479672431946,0,Low
T000706,3/1/2026 11:56,C67890,Silver,3.0,12.0,Payment,"My last payment was declined, can you assist?",Medium,-0.9933678507804871,0,Low
T000707,3/1/2026 19:41,C13579,Gold,6.0,28.5,Delivery,"My order hasn't arrived yet, it was supposed to be here yesterday.",High,-0.9962096214294434,0,Medium
T000708,4/1/2026 4:41,C24680,Classic,4.0,18.0,Refund,I want to request a refund for item XYZ.,Medium,-0.998894989490509,0,Medium
T000709,4/1/2026 13:53,C98765,Classic,0.0,2.0,Product,I have a question about product ABC.,Low,-0.987908661365509,0,Low
T000710,4/1/2026 22:51,C54321,Silver,2.0,8.0,Order,Where is my order number 12345?,Medium,-0.9984261989593506,0,Low
T000711,5/1/2026 6:22,C11223,Gold,7.0,35.0,Account,I need to update my shipping address urgently.,High,-0.9992805123329163,1,High
T000712,5/1/2026 14:59,C44556,Platinum,3.0,15.0,Login,I forgot my password and need a reset.,Medium,-0.999291181564331,0,Low
T000713,5/1/2026 23:08,C77889,Classic,2.0,7.0,Payment,"My payment is stuck processing, what's happening?",Medium,-0.9995254278182983,0,Low
T000714,6/1/2026 8:40,C99001,Silver,4.0,23.0,Delivery,This is the second time my delivery has been late.,High,-0.9908874034881592,0,Medium
T000715,6/1/2026 17:19,C12121,Gold,5.0,25.0,Refund,I received the wrong item and need a refund.,Medium,-0.9992496371269226,0,Medium
T000716,7/1/2026 2:47,C23232,Platinum,6.0,30.0,Product,Can you tell me more about the warranty on this item?,Low,-0.9821143746376038,0,Medium
T000717,7/1/2026 11:30,C34343,Classic,1.0,4.0,Order,My order status hasn't updated in days.,Medium,-0.9965921640396118,0,Low
T000718,7/1/2026 19:22,C45454,Silver,5.0,10.0,Account,I need to change the email on my account.,Medium,-0.999017596244812,0,Medium
T000719,8/1/2026 4:13,C56565,Gold,8.0,40.0,Login,"I am locked out of my account, this is unacceptable.",High,-0.9997420907020569,0,High
T000720,8/1/2026 13:00,C67676,Platinum,5.0,22.0,Payment,"There's a fraudulent charge on my account, please investigate.",Medium,-0.9917610883712769,0,Medium
T000721,8/1/2026 21:58,C78787,Classic,0.0,1.5,Other,I have a general inquiry about your services.,Low,0.922371506690979,0,Low
T000722,9/1/2026 4:52,C89898,Silver,2.0,6.0,Delivery,My package was damaged during transit.,Medium,-0.9994028806686401,0,Low
T000723,9/1/2026 13:45,C90909,Gold,7.0,38.0,Refund,I have been waiting for my refund for over a week.,High,-0.9979883432388306,0,High
T000724,9/1/2026 22:55,C10101,Platinum,4.0,19.0,Order,Can you expedite my order?,Medium,-0.996898889541626,0,Medium
T000725,10/1/2026 6:48,C11211,Classic,5.0,9.0,Login,I'm still unable to log in after the password reset.,High,-0.9994843006134033,0,Medium
T000726,10/1/2026 15:21,C12312,Silver,1.0,3.0,Product,Just wondering about the dimensions of this product.,Low,-0.9318856596946716,0,Low
T000727,11/1/2026 0:38,C13413,Gold,6.0,32.0,Payment,"My payment failed, and I need to complete my purchase asap.",High,-0.9996535778045654,1,High
T000728,11/1/2026 10:05,C14514,Platinum,5.0,26.0,Delivery,My delivery is marked as arrived but it's not here.,High,-0.9993159770965576,0,Medium
T000729,11/1/2026 19:11,C15615,Classic,2.0,6.5,Account,I need to update my phone number.,Medium,-0.9995177984237671,0,Low
T000730,12/1/2026 2:23,C16716,Silver,4.0,14.0,Refund,Can you confirm my refund status?,Medium,-0.9941611886024475,0,Low
T000731,12/1/2026 11:36,C17817,Gold,7.0,37.0,Login,This is the third time I've been locked out this month!,High,-0.9221501350402832,1,High
T000732,12/1/2026 19:53,C18918,Platinum,3.0,17.0,Product,Is this product available in other colors?,Low,-0.9963035583496094,0,Medium
T000733,13/1/2026 3:59,C19019,Classic,0.0,2.5,Order,When will my order ship?,Medium,-0.9990382194519043,0,Low
T000734,13/1/2026 14:06,C20120,Silver,5.0,21.0,Payment,I'm having trouble with a recurring payment.,Medium,-0.9994812607765198,0,Medium
T000735,13/1/2026 21:56,C21221,Gold,8.0,42.0,Delivery,"My package is lost in transit, I need a replacement immediately.",High,-0.9995782971382141,0,High
T000736,14/1/2026 6:28,C22322,Platinum,4.0,20.0,Refund,I'd like to return an item I purchased.,Medium,0.9974949359893799,0,Medium
T000737,14/1/2026 15:24,C23423,Classic,1.0,4.5,Login,"My login credentials are not working, please help.",High,-0.9995728135108948,0,Low
T000738,15/1/2026 0:50,C24524,Silver,3.0,11.0,Account,How do I change my primary email address?,Medium,-0.9994964599609375,0,Low
T000739,15/1/2026 8:58,C25625,Gold,6.0,30.0,Order,"My order was cancelled by mistake, can you reinstate it?",High,-0.9997555613517761,0,Medium
T000740,15/1/2026 17:38,C26726,Platinum,5.0,24.0,Payment,Is there a discount for bulk purchases?,Medium,-0.9968920350074768,0,Medium
T000741,16/1/2026 1:36,C27827,Classic,2.0,7.5,Product,Could you provide more information on the materials used?,Low,-0.9991084933280945,0,Low
T000742,16/1/2026 9:52,C28928,Silver,4.0,16.0,Delivery,"This is urgent, I need this delivered by tomorrow.",High,-0.976557195186615,1,Medium
T000743,16/1/2026 19:34,C29029,Gold,7.0,39.0,Login,"I cannot access my account, I'm extremely frustrated.",High,-0.9997740387916565,0,High
T000744,17/1/2026 3:29,C30130,Platinum,3.0,18.0,Refund,When can I expect my refund to be processed?,Low,-0.9988352656364441,0,Medium
T000745,17/1/2026 12:56,C31231,Classic,1.0,5.0,Order,My order details seem incorrect.,Medium,-0.9997616410255432,0,Low
T000746,17/1/2026 20:15,C32332,Silver,5.0,23.0,Payment,"My card was charged twice, please reverse one.",High,-0.9745944142341614,0,Medium
T000747,18/1/2026 5:09,C33433,Gold,5.0,41.0,Account,I need to change my billing address immediately.,High,-0.9994843006134033,0,High
T000748,18/1/2026 14:19,C34534,Platinum,4.0,22.0,Delivery,Can you provide tracking for my shipment?,Medium,-0.9979851245880127,0,Medium
T000749,18/1/2026 23:09,C35635,Classic,0.0,3.5,Product,Just a quick question about product features.,Low,-0.9752114415168762,0,Low
T000750,19/1/2026 8:04,C36736,Silver,3.0,13.0,Login,I am having trouble logging in to my account.,Medium,-0.9993504881858826,0,Low
T000751,21/10/2025 16:46,C12345,Classic,2.0,10.5,Login,"I cannot login to my account, please reset my password urgently",High,-0.9865716695785522,0,Low
T000752,22/10/2025 0:07,C67890,Silver,3.0,15.2,Payment,I am having trouble processing a payment for my recent order,Medium,-0.9996324777603149,0,Low
T000753,22/10/2025 9:53,C23456,Gold,6.0,28.1,Delivery,"My order has not arrived yet, and it was supposed to be here yesterday",High,-0.9982175230979919,0,Medium
T000754,22/10/2025 18:18,C78901,Platinum,8.0,35.5,Refund,I need a refund for a product that arrived damaged,High,-0.9997656941413879,0,High
T000755,23/10/2025 2:00,C34567,Classic,1.0,5.0,Product,I have a question about the specifications of a product I am considering,Low,-0.9389262199401855,0,Low
T000756,23/10/2025 11:18,C89012,Silver,4.0,20.3,Order,Can you help me track my order status,Medium,-0.9621546864509583,0,Medium
T000757,23/10/2025 20:10,C45678,Gold,7.0,31.0,Account,"I need to update my shipping address, it's urgent",High,-0.9961932897567749,1,Medium
T000758,24/10/2025 5:04,C90123,Platinum,9.0,40.2,Login,"My account is locked, and I need immediate access",High,-0.9988559484481812,0,High
T000759,24/10/2025 14:10,C56789,Classic,5.0,2.0,Delivery,Just wondering when my new order will be shipped,Low,-0.9959959983825684,0,Medium
T000760,24/10/2025 22:27,C01234,Silver,5.0,22.7,Refund,I would like to request a refund for an item I returned last week,Medium,-0.9971694350242615,0,Medium
T000761,25/10/2025 6:18,C11223,Gold,5.0,38.0,Payment,"The payment failed again for my subscription, this is very frustrating",High,-0.9997891783714294,0,High
T000762,25/10/2025 15:12,C22334,Platinum,10.0,45.1,Product,"This product is not working at all, I need it fixed right away",High,-0.9997038245201111,0,High
T000763,25/10/2025 23:34,C33445,Classic,3.0,18.9,Login,I forgot my password and need to reset it,Medium,-0.9994294047355652,0,Medium
T000764,26/10/2025 9:20,C44556,Silver,6.0,25.5,Order,"My order seems to be stuck in transit, can you check",Medium,-0.9997254014015198,0,Medium
T000765,26/10/2025 17:17,C55667,Gold,9.0,39.8,Delivery,"My package was left in the rain and is damaged, I need this resolved ASAP",High,-0.999509334564209,1,High
T000766,27/10/2025 1:10,C66778,Platinum,7.0,33.0,Account,I need to change my registered email address for my account,Medium,-0.9995297193527222,0,High
T000767,27/10/2025 10:47,C77889,Classic,5.0,7.5,Payment,Could you please confirm if my last payment went through successfully,Low,-0.9933726787567139,0,Medium
T000768,27/10/2025 18:54,C88990,Silver,4.0,19.0,Refund,I am requesting a refund for an item that was not as described,Medium,-0.9964787364006042,0,Medium
T000769,28/10/2025 4:41,C99001,Gold,10.0,42.0,Login,I am locked out of my account and have important work to do,High,0.9817500114440918,0,High
T000770,28/10/2025 11:38,C00112,Platinum,8.0,37.5,Delivery,"My delivery is late again, this is unacceptable service",High,-0.9997712969779968,0,High
T000771,28/10/2025 21:00,C12113,Classic,2.0,9.0,Order,Just checking on the status of my recent order,Low,-0.9516711235046387,0,Low
T000772,29/10/2025 6:23,C23224,Silver,5.0,21.1,Product,"I have an issue with a product I received, it seems to be defective",Medium,-0.9998123049736023,0,Medium
T000773,29/10/2025 15:11,C34335,Gold,7.0,30.5,Payment,"My card was charged twice for the same order, please fix this immediately",High,-0.9969097971916199,0,Medium
T000774,29/10/2025 23:02,C45446,Platinum,9.0,41.0,Refund,"I need an urgent refund for this faulty item, it's not working",High,-0.9997982382774353,0,High
T000775,30/10/2025 7:40,C56557,Classic,0.0,23.0,Account,I want to update my phone number on my account,Low,-0.9982507824897766,0,Medium
T000776,30/10/2025 17:14,C67668,Silver,3.0,16.0,Login,I'm having trouble logging into my account,Medium,-0.9992247819900513,0,Medium
T000777,31/10/2025 0:04,C78779,Gold,8.0,36.0,Order,"My order was supposed to be delivered by now, I need an update urgently",High,-0.9988850951194763,0,High
T000778,31/10/2025 8:52,C89880,Classic,10.0,44.0,Delivery,"The delivery driver left my package in a dangerous location, this is concerning",High,-0.9920883774757385,1,High
T000779,31/10/2025 18:25,C90991,Classic,1.0,6.5,Payment,Could you confirm the details of my latest payment,Low,-0.6252951622009277,0,Low
T000780,1/11/2025 3:44,C01002,Silver,4.0,20.0,Refund,I would like to initiate a refund for a cancelled order,Medium,-0.9996097683906555,0,Medium
